54.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
50.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.19999999999999998
67.0,0.0,80.0,0.19999999999999998
69.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
50.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
69.0,0.0,80.0,0.39999999999999997
66.0,0.0,80.0,0.19999999999999998
67.0,0.0,80.0,0.19999999999999998
69.0,0.0,80.0,0.39999999999999997
66.0,0.0,80.0,0.19999999999999998
67.0,0.0,80.0,0.19999999999999998
69.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.19999999999999998
67.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.39999999999999997
54.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
50.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.19999999999999998
67.0,0.0,80.0,0.19999999999999998
69.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
50.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.39999999999999997
64.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.39999999999999997
52.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.39999999999999997
55.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.39999999999999997
55.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.39999999999999997
50.0,0.0,80.0,0.19999999999999998
52.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.39999999999999997
54.0,0.0,80.0,0.39999999999999997
52.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.19999999999999998
55.0,0.0,80.0,0.19999999999999998
54.0,0.0,80.0,0.39999999999999997
50.0,0.0,80.0,0.39999999999999997
54.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
54.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.39999999999999997
54.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
66.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.39999999999999997
66.0,0.0,80.0,0.39999999999999997
66.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
61.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.39999999999999997
66.0,0.0,80.0,0.19999999999999998
64.0,0.0,80.0,0.19999999999999998
62.0,0.0,80.0,0.39999999999999997
66.0,0.0,80.0,0.39999999999999997
67.0,0.0,80.0,0.39999999999999997
62.0,0.0,80.0,0.19999999999999998
61.0,0.0,80.0,0.19999999999999998
59.0,0.0,80.0,0.39999999999999997
59.0,0.0,80.0,0.39999999999999997
57.0,0.0,80.0,0.39999999999999997
52.0,0.0,80.0,0.19999999999999998
57.0,0.0,80.0,0.39999999999999997
